optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 20, 2, 15, 10, 19, 9, 7, 17, 4, 18, 12, 11, 5, 13, 16, 8, 14, 3, 6, 1}",3.825386,"{1, 6, 20, 2, 15, 10, 19, 9, 7, 4, 18, 17, 12, 11, 5, 13, 16, 8, 14, 3, 1}",3.882915,0.015039,0.030426
"{1, 11, 16, 15, 9, 19, 20, 7, 4, 12, 3, 14, 5, 10, 8, 6, 17, 18, 2, 13, 1}",4.055856,"{1, 13, 2, 18, 20, 17, 6, 8, 10, 5, 14, 3, 12, 4, 7, 19, 9, 15, 16, 11, 1}",4.107620,0.012763,0.030335
"{1, 2, 11, 20, 19, 5, 7, 17, 4, 6, 10, 15, 3, 18, 12, 14, 8, 13, 16, 9, 1}",3.642236,"{1, 2, 11, 20, 19, 5, 7, 17, 4, 6, 10, 15, 18, 3, 12, 14, 8, 13, 16, 9, 1}",3.673308,0.008531,0.030549
"{1, 5, 4, 10, 7, 8, 2, 13, 3, 18, 20, 9, 14, 16, 11, 6, 19, 15, 17, 12, 1}",4.333810,"{1, 5, 4, 10, 7, 8, 2, 13, 3, 18, 20, 9, 14, 16, 11, 6, 19, 15, 17, 12, 1}",4.333810,0.000000,0.030458
"{1, 9, 10, 3, 16, 8, 6, 17, 19, 5, 11, 2, 13, 15, 12, 7, 18, 4, 14, 20, 1}",3.844400,"{1, 20, 14, 4, 18, 7, 12, 15, 13, 2, 11, 5, 19, 17, 8, 6, 16, 3, 10, 9, 1}",3.844799,0.000104,0.030307
"{1, 15, 11, 16, 12, 6, 20, 9, 3, 14, 8, 17, 7, 5, 4, 19, 13, 18, 10, 2, 1}",3.363381,"{1, 2, 10, 18, 13, 19, 4, 5, 7, 17, 8, 14, 3, 9, 20, 6, 12, 16, 15, 11, 1}",3.375282,0.003538,0.030563
"{1, 16, 4, 20, 6, 11, 3, 7, 8, 13, 5, 14, 15, 12, 9, 10, 17, 19, 18, 2, 1}",4.160039,"{1, 2, 18, 19, 17, 10, 9, 12, 15, 14, 8, 5, 13, 3, 11, 7, 4, 6, 20, 16, 1}",4.235760,0.018202,0.030558
"{1, 14, 16, 19, 20, 9, 11, 12, 4, 18, 7, 2, 10, 8, 15, 17, 6, 13, 5, 3, 1}",3.710035,"{1, 14, 16, 19, 20, 9, 11, 12, 4, 18, 7, 2, 10, 8, 17, 15, 6, 13, 5, 3, 1}",3.713018,0.000804,0.030086
"{1, 8, 17, 14, 20, 10, 19, 11, 13, 5, 3, 7, 16, 2, 4, 9, 6, 18, 15, 12, 1}",3.367041,"{1, 8, 17, 5, 12, 15, 18, 6, 9, 4, 2, 16, 7, 3, 13, 11, 19, 20, 10, 14, 1}",3.585077,0.064756,0.030670
"{1, 2, 18, 9, 10, 4, 19, 8, 17, 13, 20, 11, 7, 12, 5, 15, 16, 3, 14, 6, 1}",3.899218,"{1, 2, 18, 9, 10, 4, 19, 8, 17, 13, 20, 11, 7, 12, 5, 15, 16, 3, 14, 6, 1}",3.899218,0.000000,0.030419
"{1, 14, 8, 7, 12, 2, 5, 4, 16, 9, 13, 15, 11, 20, 18, 19, 6, 10, 17, 3, 1}",4.088229,"{1, 14, 8, 7, 12, 5, 2, 13, 15, 11, 9, 16, 4, 19, 20, 18, 10, 6, 17, 3, 1}",4.088099,-0.000032,0.030361
"{1, 11, 6, 3, 15, 20, 14, 8, 5, 13, 18, 10, 12, 16, 7, 19, 2, 9, 4, 17, 1}",3.970593,"{1, 17, 4, 11, 6, 3, 15, 20, 14, 8, 5, 13, 18, 10, 12, 16, 7, 19, 2, 9, 1}",4.052828,0.020711,0.030408
"{1, 14, 9, 6, 10, 18, 16, 15, 20, 12, 8, 13, 19, 5, 17, 4, 7, 11, 3, 2, 1}",4.198595,"{1, 2, 3, 11, 7, 4, 17, 5, 19, 13, 8, 12, 20, 15, 16, 18, 10, 6, 9, 14, 1}",4.198595,0.000000,0.030401
"{1, 3, 17, 13, 4, 19, 20, 7, 10, 12, 6, 8, 11, 5, 16, 14, 2, 15, 18, 9, 1}",3.526577,"{1, 3, 17, 13, 7, 20, 19, 5, 11, 10, 6, 12, 8, 16, 14, 2, 15, 18, 4, 9, 1}",3.564404,0.010726,0.030248
"{1, 9, 3, 13, 16, 10, 6, 5, 8, 11, 17, 4, 2, 18, 12, 15, 7, 14, 19, 20, 1}",4.403921,"{1, 9, 3, 13, 16, 10, 6, 5, 8, 11, 17, 4, 2, 18, 12, 15, 7, 14, 19, 20, 1}",4.403921,0.000000,0.030231
"{1, 14, 10, 7, 11, 15, 19, 3, 13, 12, 8, 17, 20, 4, 5, 16, 9, 18, 6, 2, 1}",3.941821,"{1, 2, 6, 18, 9, 16, 5, 4, 20, 17, 8, 13, 12, 3, 19, 15, 11, 7, 10, 14, 1}",3.943171,0.000343,0.030271
"{1, 19, 11, 17, 16, 3, 9, 5, 15, 12, 20, 4, 6, 14, 13, 18, 10, 8, 2, 7, 1}",3.580847,"{1, 7, 2, 8, 10, 18, 13, 14, 6, 4, 20, 12, 15, 5, 9, 3, 16, 17, 11, 19, 1}",3.580847,0.000000,0.030447
"{1, 14, 11, 18, 12, 19, 2, 7, 20, 6, 13, 5, 17, 15, 9, 16, 4, 3, 10, 8, 1}",3.790770,"{1, 14, 11, 18, 12, 19, 2, 7, 5, 13, 17, 15, 6, 20, 10, 8, 3, 4, 16, 9, 1}",4.160244,0.097467,0.030556
"{1, 4, 5, 13, 16, 11, 12, 10, 20, 19, 17, 14, 9, 7, 18, 8, 6, 2, 3, 15, 1}",4.214831,"{1, 15, 3, 2, 6, 8, 18, 7, 19, 9, 14, 17, 20, 10, 12, 11, 16, 13, 5, 4, 1}",4.235712,0.004954,0.030522
"{1, 3, 16, 17, 20, 6, 13, 14, 4, 15, 8, 2, 10, 7, 9, 5, 12, 11, 18, 19, 1}",4.151731,"{1, 19, 18, 11, 12, 5, 9, 7, 10, 2, 8, 15, 4, 14, 13, 6, 20, 17, 16, 3, 1}",4.151731,0.000000,0.030522
"{1, 10, 3, 17, 8, 20, 5, 9, 6, 12, 14, 13, 15, 4, 2, 7, 11, 19, 18, 16, 1}",3.419961,"{1, 16, 18, 19, 11, 7, 2, 4, 15, 13, 14, 12, 6, 9, 5, 20, 8, 17, 3, 10, 1}",3.419961,0.000000,0.030481
"{1, 15, 5, 17, 20, 11, 2, 10, 13, 6, 12, 8, 16, 4, 14, 7, 9, 18, 3, 19, 1}",4.040596,"{1, 15, 5, 17, 20, 11, 2, 10, 13, 6, 12, 8, 16, 4, 14, 7, 9, 18, 3, 19, 1}",4.040596,0.000000,0.030449
"{1, 5, 7, 19, 6, 18, 15, 3, 4, 2, 10, 17, 12, 8, 11, 16, 13, 9, 20, 14, 1}",4.074688,"{1, 7, 19, 6, 18, 3, 15, 4, 2, 10, 17, 12, 8, 11, 16, 5, 13, 9, 20, 14, 1}",4.070163,-0.001111,0.030515
"{1, 16, 9, 4, 14, 12, 15, 3, 2, 10, 20, 11, 8, 18, 17, 5, 19, 6, 13, 7, 1}",4.622094,"{1, 16, 9, 4, 14, 12, 15, 3, 2, 10, 20, 11, 8, 18, 17, 5, 19, 6, 13, 7, 1}",4.622094,0.000000,0.030596
"{1, 3, 2, 10, 17, 5, 9, 6, 20, 14, 12, 13, 7, 19, 18, 4, 16, 15, 11, 8, 1}",3.305627,"{1, 8, 11, 15, 16, 4, 18, 19, 7, 13, 12, 14, 20, 6, 9, 5, 17, 10, 2, 3, 1}",3.305627,0.000000,0.030304
"{1, 7, 2, 6, 3, 12, 20, 15, 13, 5, 9, 16, 10, 14, 4, 17, 18, 19, 8, 11, 1}",3.521555,"{1, 11, 8, 19, 18, 17, 4, 14, 10, 16, 9, 5, 13, 15, 20, 12, 3, 6, 2, 7, 1}",3.521554,0.000000,0.030267
"{1, 6, 10, 20, 5, 4, 8, 2, 12, 19, 13, 14, 18, 17, 11, 15, 3, 7, 9, 16, 1}",4.367147,"{1, 6, 10, 20, 5, 4, 8, 2, 12, 19, 13, 14, 18, 17, 11, 15, 3, 7, 9, 16, 1}",4.367147,0.000000,0.030563
"{1, 9, 2, 13, 5, 19, 10, 11, 3, 14, 20, 16, 18, 17, 8, 12, 15, 4, 6, 7, 1}",3.511113,"{1, 9, 13, 5, 19, 10, 11, 3, 8, 12, 15, 4, 17, 18, 14, 20, 16, 6, 7, 2, 1}",3.691643,0.051417,0.030334
"{1, 15, 13, 5, 10, 18, 19, 12, 6, 16, 8, 2, 4, 9, 3, 17, 11, 20, 14, 7, 1}",3.664808,"{1, 15, 13, 5, 10, 18, 19, 12, 16, 6, 8, 2, 4, 9, 3, 17, 11, 20, 14, 7, 1}",3.660488,-0.001179,0.030584
"{1, 20, 15, 12, 5, 4, 17, 8, 16, 9, 2, 6, 3, 18, 11, 7, 10, 13, 19, 14, 1}",3.894184,"{1, 20, 15, 12, 5, 4, 17, 8, 16, 9, 2, 6, 3, 18, 11, 7, 10, 13, 19, 14, 1}",3.894184,0.000000,0.030306
"{1, 17, 10, 9, 18, 20, 3, 7, 19, 5, 8, 13, 12, 16, 4, 15, 11, 2, 6, 14, 1}",4.352120,"{1, 14, 6, 2, 11, 19, 5, 7, 3, 20, 18, 9, 17, 10, 12, 13, 8, 16, 4, 15, 1}",4.395356,0.009934,0.030318
"{1, 15, 8, 2, 10, 4, 7, 18, 11, 9, 16, 5, 17, 20, 6, 12, 19, 3, 13, 14, 1}",3.592397,"{1, 15, 8, 2, 10, 4, 7, 18, 11, 9, 16, 5, 17, 20, 6, 12, 19, 3, 13, 14, 1}",3.592397,0.000000,0.030419
"{1, 2, 4, 10, 3, 20, 11, 17, 18, 15, 5, 9, 13, 16, 12, 19, 14, 6, 7, 8, 1}",3.460409,"{1, 8, 7, 6, 14, 19, 12, 16, 13, 9, 5, 15, 18, 17, 11, 20, 3, 10, 4, 2, 1}",3.460410,0.000000,0.030589
"{1, 13, 19, 11, 12, 18, 5, 4, 8, 3, 7, 16, 14, 20, 9, 15, 6, 17, 10, 2, 1}",3.988544,"{1, 2, 10, 17, 6, 15, 9, 20, 14, 16, 7, 3, 8, 4, 5, 18, 12, 11, 19, 13, 1}",3.988544,0.000000,0.030406
"{1, 9, 3, 8, 6, 16, 18, 17, 11, 12, 10, 5, 19, 13, 14, 4, 20, 15, 7, 2, 1}",3.724469,"{1, 2, 7, 15, 20, 4, 14, 13, 19, 5, 10, 12, 11, 17, 18, 16, 6, 8, 3, 9, 1}",3.724469,0.000000,0.030609
"{1, 2, 19, 13, 10, 6, 17, 15, 20, 18, 16, 12, 7, 3, 4, 5, 9, 11, 14, 8, 1}",3.618819,"{1, 8, 14, 11, 9, 5, 4, 3, 7, 12, 16, 18, 20, 15, 17, 6, 10, 13, 19, 2, 1}",3.618820,0.000000,0.030396
"{1, 18, 3, 14, 10, 12, 5, 6, 2, 19, 15, 16, 13, 11, 20, 4, 17, 9, 8, 7, 1}",3.703085,"{1, 7, 8, 9, 17, 4, 20, 11, 13, 16, 15, 19, 2, 6, 5, 12, 10, 14, 3, 18, 1}",3.703084,0.000000,0.030382
"{1, 11, 18, 8, 3, 19, 12, 2, 16, 6, 14, 13, 20, 9, 15, 17, 10, 5, 4, 7, 1}",3.823302,"{1, 7, 4, 5, 10, 17, 15, 9, 20, 13, 14, 6, 16, 2, 12, 19, 3, 8, 18, 11, 1}",3.823302,0.000000,0.030411
"{1, 4, 17, 10, 6, 20, 8, 5, 16, 12, 2, 18, 15, 13, 14, 19, 7, 11, 3, 9, 1}",3.834202,"{1, 9, 4, 17, 10, 6, 20, 8, 5, 16, 12, 2, 18, 15, 13, 14, 19, 3, 7, 11, 1}",4.003140,0.044061,0.030373
"{1, 12, 10, 6, 20, 18, 13, 17, 19, 11, 3, 7, 14, 4, 15, 9, 2, 16, 8, 5, 1}",3.907987,"{1, 5, 12, 8, 16, 2, 9, 15, 4, 7, 14, 6, 10, 20, 18, 13, 17, 19, 11, 3, 1}",4.207446,0.076627,0.030409
"{1, 14, 20, 5, 18, 2, 6, 3, 17, 12, 9, 19, 16, 13, 7, 10, 4, 11, 8, 15, 1}",4.450675,"{1, 14, 20, 5, 18, 2, 6, 3, 17, 12, 9, 19, 16, 13, 7, 10, 4, 11, 8, 15, 1}",4.450675,0.000000,0.030583
"{1, 8, 4, 12, 2, 7, 3, 6, 9, 19, 20, 10, 11, 13, 18, 14, 15, 5, 17, 16, 1}",3.356627,"{1, 8, 4, 12, 2, 7, 3, 6, 9, 19, 20, 10, 13, 11, 18, 14, 15, 5, 17, 16, 1}",3.361345,0.001406,0.030332
"{1, 2, 11, 8, 15, 14, 3, 10, 16, 6, 12, 17, 4, 9, 5, 7, 19, 20, 13, 18, 1}",3.803390,"{1, 18, 5, 9, 4, 17, 12, 6, 16, 10, 7, 3, 14, 15, 8, 11, 2, 19, 20, 13, 1}",3.897934,0.024858,0.030222
"{1, 5, 13, 3, 11, 8, 2, 17, 15, 6, 14, 18, 7, 10, 12, 16, 4, 9, 20, 19, 1}",3.673161,"{1, 5, 13, 3, 11, 8, 2, 17, 15, 6, 14, 18, 7, 10, 12, 16, 4, 9, 19, 20, 1}",3.700625,0.007477,0.030438
"{1, 14, 11, 9, 18, 6, 3, 12, 5, 13, 17, 19, 4, 10, 16, 20, 15, 2, 7, 8, 1}",3.432405,"{1, 8, 7, 2, 15, 20, 16, 10, 4, 19, 17, 13, 5, 12, 3, 6, 18, 9, 11, 14, 1}",3.432405,0.000000,0.030372
"{1, 2, 3, 17, 7, 16, 6, 5, 10, 15, 4, 18, 9, 14, 13, 19, 12, 11, 20, 8, 1}",3.435862,"{1, 2, 3, 17, 7, 16, 6, 5, 10, 15, 4, 18, 9, 14, 13, 19, 12, 11, 20, 8, 1}",3.435862,0.000000,0.030433
"{1, 2, 15, 10, 16, 19, 17, 8, 12, 3, 20, 4, 9, 7, 6, 13, 11, 5, 14, 18, 1}",3.986956,"{1, 2, 15, 10, 16, 19, 17, 8, 12, 3, 20, 4, 9, 7, 6, 13, 11, 5, 14, 18, 1}",3.986956,0.000000,0.030389
"{1, 13, 9, 20, 14, 15, 6, 8, 5, 19, 16, 12, 10, 18, 7, 2, 17, 3, 4, 11, 1}",4.052384,"{1, 11, 4, 14, 20, 9, 13, 15, 6, 8, 5, 19, 16, 12, 10, 18, 7, 2, 17, 3, 1}",4.182420,0.032089,0.030386
"{1, 14, 5, 6, 13, 18, 3, 12, 16, 2, 8, 17, 19, 20, 4, 15, 10, 9, 7, 11, 1}",4.214569,"{1, 11, 9, 7, 15, 4, 20, 19, 17, 8, 10, 2, 16, 12, 3, 18, 13, 6, 5, 14, 1}",4.232079,0.004155,0.030347
"{1, 15, 20, 19, 10, 13, 2, 16, 4, 3, 9, 12, 11, 8, 5, 17, 6, 18, 14, 7, 1}",4.075240,"{1, 7, 15, 20, 19, 10, 13, 2, 16, 4, 3, 9, 12, 11, 8, 5, 17, 6, 18, 14, 1}",4.072733,-0.000615,0.030386
"{1, 7, 16, 10, 12, 19, 17, 6, 9, 20, 14, 4, 8, 3, 13, 18, 2, 5, 15, 11, 1}",3.365198,"{1, 7, 16, 10, 12, 19, 17, 6, 9, 20, 14, 4, 8, 3, 13, 18, 2, 5, 15, 11, 1}",3.365198,0.000000,0.030529
"{1, 18, 3, 14, 12, 2, 19, 4, 13, 16, 5, 15, 17, 6, 10, 11, 8, 20, 9, 7, 1}",4.198103,"{1, 18, 3, 14, 12, 2, 19, 4, 13, 16, 5, 15, 17, 6, 10, 11, 8, 20, 9, 7, 1}",4.198103,0.000000,0.030508
"{1, 13, 11, 20, 12, 4, 16, 5, 8, 7, 17, 10, 9, 3, 6, 18, 15, 14, 2, 19, 1}",3.345887,"{1, 13, 11, 14, 20, 12, 4, 16, 5, 8, 7, 18, 17, 10, 9, 3, 6, 15, 2, 19, 1}",3.412042,0.019772,0.030459
"{1, 13, 17, 7, 6, 8, 19, 10, 2, 20, 3, 14, 15, 18, 4, 16, 12, 5, 11, 9, 1}",4.041124,"{1, 9, 11, 5, 12, 16, 4, 18, 15, 14, 3, 20, 10, 2, 19, 8, 6, 7, 17, 13, 1}",4.043309,0.000541,0.030479
"{1, 2, 5, 13, 7, 11, 14, 16, 12, 10, 18, 15, 3, 20, 17, 9, 6, 19, 8, 4, 1}",4.129346,"{1, 2, 5, 13, 7, 11, 14, 16, 12, 10, 18, 15, 3, 20, 17, 9, 6, 19, 8, 4, 1}",4.129346,0.000000,0.030488
"{1, 2, 7, 10, 9, 16, 15, 19, 4, 17, 12, 11, 8, 5, 14, 20, 6, 13, 3, 18, 1}",4.002841,"{1, 18, 3, 13, 6, 20, 14, 5, 8, 11, 12, 17, 4, 19, 15, 16, 9, 10, 7, 2, 1}",4.002841,0.000000,0.030273
"{1, 6, 13, 3, 19, 7, 12, 10, 15, 14, 16, 9, 5, 4, 2, 18, 20, 17, 11, 8, 1}",4.234265,"{1, 17, 20, 18, 2, 4, 5, 9, 16, 14, 15, 12, 10, 7, 19, 3, 13, 6, 8, 11, 1}",4.282479,0.011387,0.030144
"{1, 19, 6, 11, 3, 8, 4, 9, 17, 18, 12, 14, 2, 13, 7, 5, 16, 20, 10, 15, 1}",3.827119,"{1, 19, 6, 11, 3, 8, 4, 9, 17, 18, 12, 14, 2, 13, 7, 5, 16, 20, 10, 15, 1}",3.827119,0.000000,0.030279
"{1, 2, 17, 20, 7, 13, 4, 9, 12, 18, 3, 14, 5, 16, 8, 10, 11, 15, 19, 6, 1}",3.913984,"{1, 6, 19, 15, 11, 18, 12, 9, 4, 3, 14, 10, 8, 16, 5, 7, 13, 20, 17, 2, 1}",4.024101,0.028134,0.030207
"{1, 11, 14, 17, 18, 2, 9, 5, 3, 6, 7, 19, 15, 12, 4, 20, 10, 8, 13, 16, 1}",3.838738,"{1, 11, 14, 17, 18, 2, 9, 5, 3, 6, 7, 19, 15, 12, 4, 20, 10, 8, 13, 16, 1}",3.838738,0.000000,0.030238
"{1, 10, 20, 18, 9, 3, 11, 14, 2, 4, 7, 19, 15, 5, 17, 6, 16, 12, 13, 8, 1}",3.555493,"{1, 8, 13, 12, 16, 6, 17, 5, 15, 19, 7, 2, 14, 11, 3, 9, 18, 4, 10, 20, 1}",3.560503,0.001409,0.030382
"{1, 20, 13, 8, 18, 14, 7, 12, 17, 3, 2, 19, 11, 6, 5, 15, 16, 10, 4, 9, 1}",3.239478,"{1, 20, 13, 8, 18, 14, 7, 12, 17, 3, 2, 19, 11, 6, 5, 15, 16, 10, 4, 9, 1}",3.239478,0.000000,0.030274
"{1, 12, 14, 19, 5, 2, 3, 10, 18, 15, 8, 6, 17, 9, 7, 4, 16, 11, 13, 20, 1}",3.399492,"{1, 13, 11, 16, 4, 7, 9, 17, 6, 8, 15, 18, 10, 3, 2, 5, 19, 14, 12, 20, 1}",3.407229,0.002276,0.030253
"{1, 2, 5, 17, 3, 4, 11, 13, 18, 14, 12, 15, 19, 9, 10, 6, 8, 16, 7, 20, 1}",3.625132,"{1, 2, 5, 17, 3, 4, 11, 13, 18, 14, 12, 15, 19, 9, 10, 6, 8, 16, 7, 20, 1}",3.625132,0.000000,0.030122
"{1, 17, 16, 19, 8, 9, 20, 3, 18, 11, 2, 13, 10, 6, 15, 14, 5, 12, 4, 7, 1}",3.627136,"{1, 17, 16, 19, 8, 9, 20, 3, 18, 11, 2, 13, 10, 6, 15, 14, 5, 12, 4, 7, 1}",3.627136,0.000000,0.030310
"{1, 8, 2, 3, 6, 14, 10, 5, 9, 16, 12, 20, 18, 19, 7, 13, 4, 15, 11, 17, 1}",3.495957,"{1, 17, 11, 15, 19, 4, 13, 7, 18, 20, 12, 16, 9, 5, 10, 14, 6, 3, 2, 8, 1}",3.522359,0.007552,0.030338
"{1, 15, 11, 14, 13, 10, 8, 16, 19, 7, 12, 18, 3, 20, 2, 17, 6, 5, 4, 9, 1}",4.004193,"{1, 9, 6, 17, 2, 5, 4, 20, 3, 18, 12, 7, 19, 16, 8, 13, 14, 11, 15, 10, 1}",4.133139,0.032203,0.030294
"{1, 17, 7, 12, 11, 8, 6, 5, 19, 2, 20, 4, 13, 16, 14, 15, 10, 18, 9, 3, 1}",3.656999,"{1, 3, 9, 18, 14, 10, 15, 16, 13, 4, 20, 2, 19, 5, 6, 8, 11, 12, 7, 17, 1}",3.668825,0.003234,0.030386
"{1, 15, 4, 6, 7, 11, 9, 13, 8, 16, 17, 14, 18, 2, 12, 10, 20, 3, 19, 5, 1}",4.142737,"{1, 5, 19, 3, 20, 10, 12, 2, 18, 14, 17, 16, 8, 13, 9, 11, 7, 6, 4, 15, 1}",4.142738,0.000000,0.030424
"{1, 2, 7, 15, 11, 12, 19, 5, 8, 14, 3, 4, 20, 13, 18, 16, 9, 10, 6, 17, 1}",3.832541,"{1, 2, 7, 15, 11, 12, 19, 5, 8, 14, 3, 4, 20, 13, 18, 16, 9, 10, 6, 17, 1}",3.832541,0.000000,0.030441
"{1, 19, 15, 9, 2, 13, 4, 7, 11, 14, 16, 12, 5, 3, 8, 17, 10, 6, 18, 20, 1}",4.289446,"{1, 20, 18, 6, 10, 17, 8, 3, 5, 12, 16, 14, 11, 7, 4, 13, 2, 9, 15, 19, 1}",4.289445,0.000000,0.030393
"{1, 4, 19, 17, 16, 12, 8, 11, 20, 14, 10, 2, 7, 5, 6, 3, 9, 15, 13, 18, 1}",3.967417,"{1, 13, 15, 9, 3, 6, 5, 7, 2, 10, 14, 20, 11, 8, 12, 16, 17, 19, 4, 18, 1}",4.150084,0.046042,0.030249
"{1, 2, 6, 5, 18, 13, 9, 12, 15, 14, 17, 3, 19, 11, 4, 10, 7, 20, 8, 16, 1}",3.695917,"{1, 2, 6, 5, 18, 13, 9, 12, 15, 14, 17, 3, 19, 11, 10, 4, 7, 20, 8, 16, 1}",3.692363,-0.000961,0.030243
"{1, 4, 15, 12, 10, 11, 13, 2, 19, 7, 14, 5, 6, 8, 3, 17, 18, 9, 20, 16, 1}",3.999701,"{1, 4, 16, 20, 17, 9, 18, 3, 8, 6, 5, 14, 7, 19, 2, 13, 11, 10, 12, 15, 1}",4.034583,0.008721,0.030624
"{1, 4, 13, 2, 5, 8, 10, 9, 19, 7, 12, 11, 14, 20, 3, 15, 18, 6, 16, 17, 1}",3.824588,"{1, 17, 16, 6, 18, 15, 3, 20, 14, 11, 12, 7, 19, 9, 10, 8, 5, 2, 13, 4, 1}",3.824588,0.000000,0.030442
"{1, 6, 12, 11, 13, 10, 5, 3, 7, 17, 14, 9, 8, 18, 20, 19, 4, 15, 16, 2, 1}",4.032231,"{1, 6, 12, 11, 13, 10, 5, 3, 7, 17, 14, 9, 8, 18, 20, 19, 4, 15, 16, 2, 1}",4.032231,0.000000,0.030423
"{1, 10, 19, 18, 15, 7, 4, 3, 20, 6, 14, 13, 2, 5, 8, 16, 9, 17, 11, 12, 1}",3.766573,"{1, 12, 11, 17, 9, 16, 8, 5, 2, 13, 14, 6, 20, 3, 4, 7, 15, 18, 19, 10, 1}",3.766574,0.000000,0.030232
"{1, 8, 17, 20, 7, 19, 11, 16, 4, 10, 12, 13, 14, 2, 6, 15, 18, 9, 3, 5, 1}",4.016822,"{1, 8, 17, 20, 7, 19, 11, 16, 4, 10, 12, 13, 14, 2, 6, 15, 18, 9, 3, 5, 1}",4.016822,0.000000,0.030102
"{1, 3, 7, 9, 12, 16, 15, 13, 20, 17, 18, 5, 6, 10, 2, 8, 11, 14, 4, 19, 1}",3.808799,"{1, 19, 4, 14, 11, 8, 2, 10, 6, 5, 18, 17, 20, 13, 15, 16, 12, 9, 7, 3, 1}",3.808799,0.000000,0.030037
"{1, 13, 12, 5, 9, 17, 20, 7, 10, 6, 14, 19, 18, 11, 16, 15, 8, 3, 2, 4, 1}",3.905392,"{1, 4, 2, 3, 8, 11, 15, 16, 18, 19, 14, 6, 10, 7, 20, 17, 9, 5, 12, 13, 1}",3.920237,0.003801,0.030029
"{1, 4, 12, 15, 2, 3, 18, 7, 19, 6, 5, 14, 9, 20, 17, 11, 16, 8, 10, 13, 1}",3.697405,"{1, 13, 10, 8, 16, 11, 17, 20, 9, 14, 5, 6, 19, 7, 18, 3, 2, 15, 12, 4, 1}",3.697405,0.000000,0.029926
"{1, 2, 15, 19, 3, 13, 8, 7, 10, 20, 9, 11, 5, 14, 12, 4, 6, 16, 17, 18, 1}",3.904417,"{1, 18, 17, 16, 6, 4, 12, 14, 5, 11, 9, 20, 10, 7, 8, 13, 3, 19, 15, 2, 1}",3.904417,0.000000,0.030014
"{1, 4, 20, 13, 18, 19, 5, 6, 7, 12, 16, 17, 2, 11, 3, 14, 8, 10, 15, 9, 1}",3.942871,"{1, 9, 15, 10, 8, 14, 3, 17, 2, 11, 16, 12, 7, 6, 5, 19, 18, 13, 20, 4, 1}",3.963857,0.005322,0.030059
"{1, 19, 3, 2, 20, 4, 9, 13, 16, 10, 5, 8, 17, 18, 6, 11, 12, 7, 15, 14, 1}",4.054816,"{1, 19, 3, 2, 20, 4, 9, 13, 16, 10, 5, 8, 17, 18, 6, 11, 12, 7, 15, 14, 1}",4.054816,0.000000,0.030013
"{1, 10, 19, 4, 8, 5, 7, 18, 14, 6, 17, 13, 2, 12, 9, 3, 16, 20, 11, 15, 1}",4.162202,"{1, 15, 11, 20, 16, 3, 9, 12, 2, 13, 10, 19, 4, 8, 5, 7, 18, 14, 6, 17, 1}",4.294471,0.031779,0.029991
"{1, 8, 9, 18, 16, 6, 2, 4, 5, 10, 3, 17, 19, 13, 11, 7, 14, 20, 12, 15, 1}",4.171100,"{1, 8, 20, 12, 14, 7, 11, 15, 13, 19, 3, 17, 10, 5, 4, 2, 6, 16, 18, 9, 1}",4.231823,0.014558,0.030425
"{1, 10, 18, 19, 4, 9, 7, 2, 17, 12, 16, 13, 3, 20, 5, 14, 8, 6, 11, 15, 1}",3.620626,"{1, 15, 11, 8, 14, 5, 20, 3, 13, 16, 12, 17, 2, 7, 9, 4, 19, 18, 10, 6, 1}",3.635480,0.004103,0.030278
"{1, 15, 8, 20, 2, 11, 17, 7, 10, 5, 4, 14, 13, 18, 9, 16, 3, 6, 12, 19, 1}",3.436640,"{1, 19, 12, 6, 3, 16, 9, 18, 14, 13, 4, 5, 10, 7, 17, 11, 20, 2, 8, 15, 1}",3.449715,0.003805,0.030296
"{1, 4, 5, 9, 15, 18, 8, 12, 2, 19, 11, 16, 17, 7, 6, 14, 3, 10, 20, 13, 1}",3.622185,"{1, 4, 5, 10, 3, 20, 13, 14, 6, 7, 17, 16, 11, 19, 2, 12, 8, 18, 15, 9, 1}",3.720483,0.027138,0.030253
"{1, 14, 13, 20, 12, 11, 8, 18, 9, 16, 5, 6, 3, 17, 2, 4, 19, 7, 15, 10, 1}",3.961989,"{1, 14, 13, 20, 12, 11, 8, 18, 9, 16, 5, 6, 3, 17, 2, 4, 19, 7, 15, 10, 1}",3.961989,0.000000,0.030313
"{1, 14, 15, 3, 13, 8, 7, 4, 12, 20, 19, 5, 18, 16, 2, 6, 10, 11, 17, 9, 1}",3.565598,"{1, 9, 17, 11, 2, 6, 10, 16, 18, 5, 19, 20, 12, 4, 7, 8, 13, 3, 15, 14, 1}",3.574232,0.002421,0.030259
"{1, 14, 10, 2, 5, 11, 12, 19, 20, 16, 3, 13, 9, 18, 17, 4, 8, 15, 6, 7, 1}",3.833696,"{1, 14, 10, 2, 5, 11, 12, 19, 20, 16, 3, 13, 9, 18, 17, 4, 8, 15, 6, 7, 1}",3.833696,0.000000,0.030366
"{1, 12, 11, 8, 20, 19, 4, 9, 6, 16, 5, 2, 17, 7, 13, 18, 15, 10, 14, 3, 1}",4.198651,"{1, 3, 14, 10, 15, 18, 13, 7, 17, 2, 5, 6, 16, 9, 4, 19, 20, 8, 11, 12, 1}",4.230601,0.007610,0.030326
